@id	@lon	@lat
1712548766	16.0836594	48.5788707
1712548767	16.0847686	48.5802622
1712548768	16.0849278	48.5805362
1712548773	16.0879541	48.5901212
1712548775	16.0881854	48.5910589
1712548778	16.0883624	48.5923014
1712548787	16.0883716	48.5939841
1712829364	16.0692915	48.5533503
1720816617	16.0731031	48.5696645
1729913023	16.0866571	48.6015627
1729916297	16.0868636	48.5998323
1729916299	16.0867013	48.6021625
1729916305	16.0869226	48.6031899
1729916309	16.0874253	48.6043959
1729916311	16.0875912	48.6046869
1729916315	16.0880091	48.6053208
1729919864	16.0893315	48.6067877
1729919872	16.0918046	48.6092838
1729919874	16.0923665	48.6101594
1729919876	16.0926973	48.6112036
1729930471	16.0879297	48.5963489
1731344425	15.9680222	48.6843038
1731344427	15.9695473	48.6856287
1747390738	16.2007914	48.3845569
1747390739	16.1999136	48.3848181
1747390740	16.1983764	48.3854448
1747390741	16.1937943	48.3881504
1747390742	16.1923613	48.3890169
1747390743	16.1884041	48.3914251
1747390744	16.1878804	48.3918362
1747390745	16.1873991	48.3922977
1747390746	16.1872150	48.3925101
1747390753	16.1866673	48.3933219
1747390754	16.1859967	48.3949599
1747390755	16.1863517	48.3940257
1747390756	16.1834653	48.4015806
1747390757	16.1830379	48.4025549
1747390758	16.1828052	48.4030106
1747390759	16.1823160	48.4038556
1747390760	16.1815178	48.4050333
1747390761	16.1789457	48.4086752
1747390762	16.1771981	48.4111132
1747390763	16.1768904	48.4114745
1747390764	16.1761816	48.4121903
1747390765	16.1764564	48.4119302
1747390766	16.1758404	48.4124863
1747390767	16.1748166	48.4132508
1747390769	16.1728836	48.4144230
1747390770	16.1740197	48.4137474
1747390772	16.1699277	48.4161859
1747390773	16.1693340	48.4165402
1747390774	16.1689381	48.4168008
1747390775	16.1686591	48.4170043
1747390776	16.1682048	48.4173962
1747390777	16.1679955	48.4176159
1747390778	16.1677992	48.4178506
1747390779	16.1674488	48.4183718
1747390780	16.1671940	48.4189489
1747390781	16.1671145	48.4192214
1747390782	16.1670367	48.4197587
1747390783	16.1670740	48.4204187
1747390784	16.1672517	48.4210629
1747390785	16.1673837	48.4213547
1747390786	16.1683340	48.4225779
1747390787	16.1696541	48.4236801
1747390788	16.1726498	48.4261300
1747390789	16.1733289	48.4267626
1747390790	16.1740604	48.4274727
1747390791	16.1741782	48.4275968
1747390792	16.1745614	48.4280639
1747390793	16.1748555	48.4285002
1747390794	16.1750910	48.4289210
1747390795	16.1752335	48.4292206
1747390796	16.1753219	48.4294448
1747390797	16.1755287	48.4300794
1747390798	16.1756560	48.4307070
1747390799	16.1757153	48.4317216
1747390800	16.1756977	48.4320243
1747390801	16.1756404	48.4324963
1747390802	16.1754339	48.4333947
1747578379	16.1729901	48.4436154
1747578380	16.1729272	48.4439090
1747578381	16.1728282	48.4446182
1747578382	16.1728801	48.4460517
1747578391	16.1733885	48.4510149
1747578392	16.1733946	48.4512944
1747578393	16.1733741	48.4519508
1747578394	16.1733014	48.4525229
1747578395	16.1731884	48.4530115
1747578396	16.1729794	48.4535581
1747578397	16.1728149	48.4539048
1747578398	16.1724366	48.4546231
1747578399	16.1720750	48.4552014
1747578400	16.1719040	48.4554242
1747578401	16.1713823	48.4560021
1747578402	16.1715534	48.4558244
1747578410	16.1591147	48.4685552
1747578430	16.1523942	48.4753115
1747578431	16.1519409	48.4756768
1747578432	16.1507895	48.4765120
1747578433	16.1498766	48.4770853
1747578434	16.1492488	48.4774474
1747578435	16.1487103	48.4777351
1747578436	16.1476982	48.4782278
1747578437	16.1456893	48.4790385
1747578438	16.1452980	48.4791769
1747578439	16.1437229	48.4797022
1747578448	16.1390709	48.4812791
1747578449	16.1380387	48.4817234
1747578450	16.1370376	48.4822486
1747578459	16.1361072	48.4828381
1747578460	16.1351633	48.4835781
1747578461	16.1348476	48.4838660
1747578462	16.1301566	48.4887510
1747578463	16.1299483	48.4889793
1747578471	16.1256392	48.4934565
1747578473	16.1249659	48.4941598
1747578487	16.1281025	48.4909116
1747578489	16.1293645	48.4896085
1748847898	16.1242938	48.4948380
1748847900	16.1239745	48.4951334
1748847907	16.1233350	48.4956602
1748847911	16.1225657	48.4961959
1748847913	16.1222278	48.4964038
1748847915	16.1215143	48.4968037
1748847919	16.1204645	48.4972945
1749058494	16.0696479	48.5206897
1749058505	16.0675752	48.5224919
1749058507	16.0670808	48.5227886
1749058509	16.0657488	48.5235621
1749058513	16.0653157	48.5238193
1749058514	16.0645989	48.5242930
1749058516	16.0639862	48.5248066
1749058520	16.0634549	48.5253929
1749058522	16.0632870	48.5256207
1749058525	16.0630069	48.5260872
1749058558	16.0626098	48.5272422
1749058602	16.0626505	48.5286296
1749058995	16.0693848	48.5535870
1749059004	16.0701406	48.5552277
1749059008	16.0698873	48.5547377
1749059149	16.0728493	48.5690120
1752686391	16.0734887	48.5704016
1752686406	16.0759762	48.5730678
1752686407	16.0824113	48.5778133
1752686408	16.0834290	48.5786475
1752686409	16.0846236	48.5800392
1752686410	16.0854975	48.5819315
1752686412	16.0883311	48.5919899
1752686413	16.0883363	48.5943526
1752686492	16.0867763	48.6001940
1752686493	16.0866546	48.6013246
1752686494	16.0866731	48.6018821
1752686495	16.0868206	48.6028201
1752686496	16.0870307	48.6035093
1752686497	16.0872987	48.6041424
1752686498	16.0878136	48.6050436
1752686499	16.0889087	48.6063667
1752686500	16.0916060	48.6090492
1752686501	16.0921955	48.6098405
1752686502	16.0924820	48.6104246
1752686503	16.0926476	48.6109617
1752686504	16.0927269	48.6114541
1752686505	16.0927343	48.6119649
1752686506	16.0926574	48.6125804
1752686508	16.0922668	48.6144358
1752780905	16.0915807	48.6171583
1752780908	16.0914836	48.6174216
1752780949	16.0908389	48.6185989
1752780951	16.0903212	48.6192327
1752780954	16.0897754	48.6197683
1752780958	16.0893442	48.6201461
1752780961	16.0885091	48.6207902
1752780963	16.0878819	48.6211863
1752780965	16.0867708	48.6218285
1752781141	16.0881703	48.6210109
1752781142	16.0887214	48.6206393
1752781143	16.0901554	48.6194068
1752781144	16.0904700	48.6190655
1754813765	16.0820901	48.6245246
1754813766	16.0816980	48.6247667
1754813767	16.0813981	48.6249690
1754813768	16.0809016	48.6253597
1754813779	16.0803792	48.6258683
1754813781	16.0801912	48.6260860
1754813785	16.0798594	48.6265507
1754813788	16.0794722	48.6273143
1754813790	16.0795840	48.6270486
1754813792	16.0793518	48.6276693
1754813815	16.0780121	48.6324261
1754813817	16.0778953	48.6327064
1754813819	16.0777589	48.6330093
1754813821	16.0773533	48.6337136
1754813822	16.0768666	48.6343926
1754813823	16.0766233	48.6346842
1754813824	16.0760407	48.6352950
1754813825	16.0753180	48.6359269
1754813826	16.0749149	48.6362347
1754813837	16.0740607	48.6368065
1754813839	16.0735826	48.6370843
1754813843	16.0725551	48.6376016
1754813845	16.0719823	48.6378494
1754813848	16.0708676	48.6382595
1754813850	16.0696975	48.6385966
1754813853	16.0609516	48.6405969
1754813883	16.0597989	48.6408625
1754813886	16.0565802	48.6415959
1754813888	16.0537365	48.6422859
1754813909	16.0508572	48.6429460
1754813931	16.0504668	48.6430354
1754814010	16.0592558	48.6409862
1754858146	16.0473107	48.6437528
1754858159	16.0464348	48.6440003
1754858161	16.0460786	48.6441349
1754858181	16.0454259	48.6444415
1754858185	16.0451251	48.6446203
1754858188	16.0444803	48.6450863
1754858190	16.0441905	48.6453414
1754858275	16.0344965	48.6551604
1754858278	16.0348191	48.6548170
1754858281	16.0341858	48.6555026
1754858400	16.0333119	48.6565317
1754858440	16.0260300	48.6659665
1754858444	16.0256157	48.6664246
1754858449	16.0249919	48.6670129
1754858450	16.0246788	48.6672740
1754858453	16.0238238	48.6678992
1754858507	16.0227611	48.6685344
1754858513	16.0219104	48.6689589
1754858517	16.0213219	48.6692136
1754858520	16.0203289	48.6695822
1754858522	16.0198210	48.6697462
1754858525	16.0186477	48.6700566
1754858527	16.0180769	48.6701798
1754858528	16.0175627	48.6702722
1754858529	16.0165205	48.6704211
1754858530	16.0157203	48.6704985
1754858533	16.0145416	48.6705527
1754858563	16.0068901	48.6706045
1754858567	16.0057666	48.6706553
1754858573	16.0050998	48.6707135
1754858585	16.0036222	48.6709267
1754858590	16.0025702	48.6711490
1754858596	16.0013696	48.6714779
1754858602	15.9949629	48.6733593
1754858603	15.9946447	48.6734275
1754858628	15.9936156	48.6735328
1754858631	15.9932616	48.6735293
1754858636	15.9925902	48.6734621
1754858644	15.9919821	48.6733325
1754858648	15.9913621	48.6731223
1754858651	15.9911085	48.6730069
1754858654	15.9909083	48.6729014
1754858659	15.9904249	48.6725892
1754858665	15.9885821	48.6709376
1754858668	15.9883189	48.6707086
1754858688	15.9881208	48.6705493
1754858767	15.9875787	48.6701906
1754858773	15.9871626	48.6699863
1754858778	15.9865951	48.6697858
1754858781	15.9863423	48.6697190
1754858785	15.9857267	48.6696073
1754858787	15.9854630	48.6695791
1754858790	15.9847971	48.6695637
1754858794	15.9841451	48.6696183
1754858797	15.9834968	48.6697434
1754858798	15.9832247	48.6698238
1754858801	15.9824251	48.6701286
1754858803	15.9818065	48.6704089
1754858813	15.9812669	48.6706518
1754858817	15.9777191	48.6722378
1754858822	15.9765703	48.6726340
1754858825	15.9760270	48.6727818
1754858830	15.9711890	48.6736984
1754858921	15.9710831	48.6737175
1754858946	15.9693184	48.6740378
1754858948	15.9683726	48.6742082
1754858951	15.9668318	48.6744890
1754858954	15.9654655	48.6747515
1755221860	15.9618042	48.6756611
1755221899	15.9602884	48.6762104
1755221901	15.9601824	48.6762686
1755221924	15.9597105	48.6765743
1755221927	15.9593043	48.6769302
1755221930	15.9588785	48.6774602
1755221933	15.9586845	48.6778374
1755221936	15.9585232	48.6784695
1755221939	15.9585322	48.6789773
1755221942	15.9588981	48.6799377
1755221944	15.9592371	48.6803696
1755221956	15.9595835	48.6806890
1755221958	15.9605396	48.6812776
1755222132	15.9659583	48.6831972
1755222142	15.9676895	48.6840896
1755222146	15.9683514	48.6845437
1755222149	15.9690069	48.6850864
1755222171	15.9700625	48.6862784
1755222177	15.9704836	48.6869784
1755222190	15.9707687	48.6876268
1755222196	15.9709660	48.6883531
1755222238	15.9710914	48.6901163
1755222244	15.9710063	48.6906004
1755222254	15.9703743	48.6918452
1755222338	15.9619363	48.6817949
1755222487	15.9669497	48.6972071
1755222512	15.9689717	48.6940368
1755222523	15.9706961	48.6913178
1755264627	15.9668472	48.6973826
1755875158	15.9647749	48.7007556
1755875159	15.9626137	48.7042159
1755875160	15.9625247	48.7044279
1755875161	15.9624017	48.7049267
1755875162	15.9624069	48.7054503
1755875163	15.9625473	48.7059894
1755875164	15.9626462	48.7062031
1755875165	15.9629571	48.7066761
1755875166	15.9631742	48.7069139
1755875174	15.9640757	48.7075619
1755875175	15.9645921	48.7077859
1755875176	15.9649433	48.7079027
1755875177	15.9652698	48.7079851
1755875178	15.9659670	48.7081001
1755875179	15.9680897	48.7082795
1755875180	15.9687414	48.7083809
1755875181	15.9694048	48.7085576
1755875182	15.9700200	48.7088142
1755875183	15.9702958	48.7089679
1755875184	15.9709620	48.7094899
1755875185	15.9711556	48.7097112
1755875186	15.9715952	48.7107265
1755875187	15.9716082	48.7109652
1755875188	15.9715445	48.7114132
1755875189	15.9713251	48.7119833
1755875191	15.9691236	48.7164014
1755875192	15.9687501	48.7168788
1755875195	15.9680255	48.7175492
1755875196	15.9635022	48.7210099
1755875197	15.9632241	48.7212674
1755875200	15.9486259	48.7370048
1755875201	15.9483857	48.7373192
1755875202	15.9482186	48.7375960
1755875206	15.9478082	48.7390807
1755875207	15.9480863	48.7404367
1755875208	15.9483235	48.7408759
1755875209	15.9486169	48.7412844
1755875210	15.9489577	48.7416537
1755875212	15.9499376	48.7424199
1755875213	15.9501698	48.7425547
1755875221	15.9513848	48.7431536
1755875222	15.9533543	48.7440897
1755875227	15.9542935	48.7447713
1755875228	15.9545551	48.7450917
1755875229	15.9547632	48.7454650
1755875230	15.9548829	48.7458464
1755875231	15.9549169	48.7462280
1755875232	15.9548806	48.7465604
1755875233	15.9548405	48.7467146
1755875234	15.9546754	48.7471206
1755875235	15.9543240	48.7477470
1755875236	15.9541776	48.7480217
1755875237	15.9540310	48.7484023
1755875238	15.9539708	48.7489543
1755875239	15.9540252	48.7492873
1755875240	15.9542814	48.7498529
1755875241	15.9547048	48.7504087
1755875242	15.9549626	48.7507498
1755875247	15.9621388	48.7599580
1755875249	15.9619498	48.7597381
1757523379	15.9596719	48.7568070
1757523426	15.9602787	48.7575939
1757523440	15.9601126	48.7573785
1757523505	15.9625746	48.7603801
1757523506	15.9627762	48.7605347
1757523508	15.9635486	48.7609837
1757523509	15.9638246	48.7611050
1758213898	15.9650865	48.7614833
1758213899	15.9656835	48.7615823
1758213900	15.9664218	48.7616391
1758213901	15.9667750	48.7616415
1758213902	15.9673152	48.7616167
1758213904	15.9680277	48.7615258
1758213905	15.9683479	48.7614632
1758213906	15.9689615	48.7613042
1758213908	15.9780958	48.7577386
1758213909	15.9796771	48.7571337
1758213910	15.9800669	48.7570040
1758213914	15.9809125	48.7567797
1758213915	15.9819497	48.7565927
1758213916	15.9831459	48.7564862
1758213917	15.9890012	48.7563444
1758213918	15.9892855	48.7563213
1758213919	15.9899935	48.7562174
1758213920	15.9943961	48.7546240
1758213921	15.9948040	48.7544806
1758213922	15.9956013	48.7542715
1758213923	15.9964745	48.7541451
1758213924	15.9968918	48.7541173
1758213925	15.9977347	48.7541319
1758213926	15.9981354	48.7541670
1758213928	15.9987833	48.7542710
1758213937	15.9996311	48.7544986
1758213938	15.9999881	48.7546289
1758213939	16.0006605	48.7549463
1758213940	16.0009351	48.7551091
1758213941	16.0014537	48.7554870
1758213942	16.0019363	48.7559658
1758213943	16.0020774	48.7561440
1758213946	16.0028492	48.7572857
1758213947	16.0038939	48.7588500
1758213948	15.9907704	48.7560225
1758214010	16.0098207	48.7676068
1758214011	16.0094533	48.7671256
1758214015	16.0105635	48.7685683
1758214016	16.0107611	48.7688365
1758214017	16.0110849	48.7693502
1758214018	16.0112348	48.7696300
1758214019	16.0114415	48.7700675
1758214020	16.0124026	48.7721176
1758214021	16.0126882	48.7725227
1758214022	16.0128634	48.7727045
1758214023	16.0133242	48.7730636
1758214024	16.0139052	48.7733854
1758214025	16.0141956	48.7735026
1765859607	16.3297558	48.3418122
1765859612	16.3292453	48.3425416
1765859700	16.3253987	48.3476883
1765859706	16.3247980	48.3482786
1773977425	16.3903249	48.1880989
1782532672	16.3932248	48.2762343
1819741170	16.4062385	48.2635114
1834036357	16.3951003	48.2747629
1834036365	16.3840370	48.2837146
1883279728	16.3974856	48.2728059
1918053792	16.3927127	48.2135890
1918053795	16.3927333	48.2139184
1918053797	16.3921458	48.2168138
1918053808	16.3922400	48.2184709
1918053812	16.3920246	48.2196494
1918092485	16.3881955	48.2305822
1918483228	16.3718828	48.1847544
1920097439	16.3867249	48.1943440
1920097447	16.3874627	48.1938914
1920106739	16.3840983	48.2048884
1920109128	16.3867074	48.2079162
1996625178	16.4018430	48.2580863
2009497761	16.3913043	48.2236317
2009497786	16.3911420	48.2241937
2009497810	16.3906231	48.2257851
2009497836	16.3899678	48.2277933
2009497859	16.3898315	48.2282035
2032796405	16.3985155	48.2534366
2032808936	16.3968687	48.2493426
2032808938	16.3966890	48.2489674
2032808939	16.3963865	48.2484486
2032825960	16.3975306	48.2509724
2032825966	16.4011638	48.2575305
2032825989	16.3986907	48.2538824
2032826003	16.3983594	48.2530349
2032826006	16.4014872	48.2577977
2046855881	16.4050743	48.2607722
2046855883	16.4039401	48.2597902
2046855885	16.4042813	48.2600664
2046855891	16.4033630	48.2593238
2046855893	16.4048485	48.2605529
2046868259	16.4062019	48.2627578
2046897482	16.4001746	48.2706276
2046928765	16.4051869	48.2659258
2046928767	16.4009651	48.2699964
2046928769	16.4055762	48.2652574
2046928771	16.4049148	48.2663905
2046928774	16.4037564	48.2677125
2046928776	16.4035725	48.2678631
2046928778	16.4042831	48.2672193
2046928790	16.4053103	48.2657213
2046928794	16.4059244	48.2646224
2046928805	16.4046545	48.2667881
2046928809	16.4047832	48.2666024
2046928811	16.4057488	48.2649561
2046928813	16.4040608	48.2674467
2046928817	16.4041945	48.2673148
2046928819	16.4011746	48.2698299
2046928823	16.4013835	48.2696623
2046928825	16.4040947	48.2674163
2046928829	16.3986724	48.2718163
2046928833	16.3990984	48.2714783
2046928838	16.4050381	48.2661838
2046944870	16.3997370	48.2709766
2049328969	16.3349284	48.3343658
2049328980	16.3346827	48.3347153
2049328989	16.3367165	48.3317682
2049331158	16.3432517	48.3222634
2049331160	16.3449719	48.3197662
2050896038	16.3326473	48.3376669
2050896040	16.3343618	48.3351893
2050896048	16.3341714	48.3354710
2050896050	16.3339475	48.3357975
2050896052	16.3344648	48.3350487
2050896475	16.3314478	48.3393318
2050897278	16.3310747	48.3398902
2050898934	16.3227057	48.3499577
2050899893	16.3232314	48.3495779
2050903483	16.3302080	48.3411448
2050904000	16.3089795	48.3596360
2050904075	16.3066207	48.3613011
2050904114	16.3074289	48.3607324
2051895870	16.4028794	48.2589197
2052390037	16.3052389	48.3622758
2052390274	16.3023760	48.3642962
2052390275	16.2991839	48.3665463
2052390276	16.2984633	48.3670341
2052390330	16.2948628	48.3689928
2052390332	16.2963448	48.3682767
2052390334	16.2946869	48.3690718
2052390337	16.2969753	48.3679314
2052390338	16.2977398	48.3674865
2052390339	16.2956879	48.3686066
2052390424	16.2944470	48.3691747
2052390425	16.2940207	48.3693554
2052392543	16.2931732	48.3696872
2052392561	16.2904702	48.3705573
2052392568	16.2870439	48.3713274
2052392578	16.2922801	48.3700010
2052392584	16.2913916	48.3702882
2052392602	16.2886076	48.3710231
2052392612	16.2878243	48.3711842
2052392613	16.2895360	48.3708047
2052393877	16.2570894	48.3758001
2052393894	16.2514553	48.3766508
2053938838	16.2347302	48.3792138
2053945977	16.2233121	48.3809072
2053946001	16.2222301	48.3810708
2055630996	16.0177035	48.7736836
2055630998	16.0173240	48.7737551
2055630999	16.0157544	48.7738315
2055631000	16.0166739	48.7738320
2055631001	16.0163573	48.7738494
2095258895	16.3229142	48.3498070
2095258907	16.3017140	48.3647623
2180137733	16.3889672	48.2096359
2180137739	16.3887024	48.2094204
2180137742	16.3892882	48.2098854
2180137745	16.3870837	48.2081859
2180137755	16.3877863	48.2086819
2180137768	16.3885026	48.2092582
2180137775	16.3874000	48.2084068
2180149712	16.3844828	48.2015378
2180149713	16.3858232	48.1965408
2180149725	16.3843439	48.2020575
2180149737	16.3849655	48.1997777
2180242249	16.3842573	48.2023786
2180242316	16.3840880	48.2030112
2180344839	16.3857045	48.1970259
2180344849	16.3870285	48.1941275
2180363341	16.3859684	48.2073660
2180368339	16.3843498	48.2020355
2211815207	16.3853541	48.2419762
2220123230	16.3867302	48.1870987
2220123231	16.3877027	48.1870976
2220123235	16.3907443	48.1884719
2220123237	16.3910077	48.1887778
2220123243	16.3915436	48.1900941
2220123247	16.3909819	48.1919123
2220123250	16.3907140	48.1922145
2220123254	16.3900423	48.1927499
2220123257	16.3895388	48.1930470
2220123265	16.3855766	48.1974899
2220123267	16.3854669	48.1979017
2220123276	16.3841664	48.2027163
2220123288	16.3839989	48.2033407
2220123292	16.3838573	48.2039298
2235580339	15.9645559	48.7613552
2327883888	16.3870420	48.2812770
2327883955	16.3845819	48.2832830
2349061540	16.0465327	48.8366610
2349061542	16.0464593	48.8372538
2375932977	16.3580001	48.1801204
2423106966	16.3876382	48.2085735
2436966666	16.3840989	48.2029729
2437071888	16.3896800	48.1929743
2437071907	16.3894128	48.1931110
2437071930	16.3891077	48.1932491
2437071942	16.3889380	48.1933165
2437077860	16.3873356	48.1939547
2437077861	16.3871335	48.1940649
2440411475	16.3545936	48.1795888
2440455919	16.4031264	48.2591246
2440455920	16.4032453	48.2592238
2440455927	16.4055996	48.2613940
2440455928	16.4057057	48.2615572
2488591878	16.3864868	48.2425122
2488605034	16.3974695	48.2508124
2491727679	16.3863782	48.1947317
2491749010	16.3910659	48.1888608
2491750416	16.3560402	48.1797367
2505283047	16.3677722	48.1834254
2505283050	16.3682413	48.1835764
2505283056	16.3711223	48.1844905
2505283057	16.3713782	48.1845768
2506214861	16.3885822	48.2093207
2506214866	16.3890344	48.2096906
2506214867	16.3896205	48.2101239
2506226135	16.3907301	48.2109143
2506226139	16.3912334	48.2112753
2506226143	16.3914363	48.2114221
2506226145	16.3915375	48.2114962
2506226147	16.3917276	48.2116405
2506226149	16.3917776	48.2116799
2506226154	16.3918232	48.2117166
2506226159	16.3918644	48.2117533
2506226163	16.3919065	48.2117942
2506226167	16.3919482	48.2118334
2506226169	16.3920286	48.2119192
2506226172	16.3920671	48.2119663
2506226176	16.3921915	48.2121489
2506226180	16.3922715	48.2123064
2506226183	16.3922982	48.2123755
2506226187	16.3923274	48.2124437
2511692613	16.3831162	48.2405903
2511692616	16.3833815	48.2408354
2511692617	16.3838623	48.2412053
2511692619	16.3841925	48.2414092
2511692621	16.3842855	48.2414611
2511692622	16.3846012	48.2416226
2564828529	16.3860466	48.1957515
2580615458	16.3626192	48.1815674
2580615459	16.3632390	48.1817669
2580639593	16.3915212	48.1907289
2580639596	16.3914526	48.1910223
2657802358	15.9610205	48.7585495
2719463785	16.3896340	48.1876480
2719463790	16.3899060	48.1878040
2833605846	16.3872637	48.1870797
2833605848	16.3869205	48.1870853
2833605851	16.3865639	48.1871155
2833605858	16.3881421	48.1871532
2833605864	16.3864040	48.1871376
2833605883	16.3885894	48.1872462
2833606203	16.3889903	48.1873677
2833606211	16.3893470	48.1875110
2833606254	16.3912154	48.1890967
2833606258	16.3913229	48.1892984
2833606260	16.3913554	48.1893670
2833606261	16.3913801	48.1894315
2833606263	16.3914188	48.1895259
2833606269	16.3915283	48.1899696
2833606271	16.3915370	48.1900379
2833606277	16.3915515	48.1901990
2833606279	16.3915539	48.1904362
2838506646	16.3619361	48.1813514
2931046623	16.3582172	48.1801823
2931046626	16.3583168	48.1802112
2931046649	16.3612011	48.1811172
2985783160	16.0209904	48.7732173
2985783161	16.0200655	48.7732277
2985783162	16.0219117	48.7733443
2985783163	16.0191602	48.7733667
2985783164	16.0227436	48.7736006
2985783165	16.0149002	48.7737084
2985783166	16.0151346	48.7737542
2985783167	16.0154625	48.7738026
2985783168	16.0233216	48.7738787
2985783169	16.0234828	48.7739780
2985783170	16.0236439	48.7740877
2985783171	16.0239364	48.7743185
2985783172	16.0241764	48.7745598
2985783173	16.0242967	48.7747049
2985783174	16.0244023	48.7748518
2985783175	16.0245512	48.7751185
2985783176	16.0246213	48.7752766
2985783177	16.0246738	48.7754347
2985783178	16.0250003	48.7767522
2985783183	16.0252448	48.7778050
2985783224	16.0277723	48.7876873
2985783225	16.0278041	48.7878149
2985783227	16.0287087	48.7913884
2985783228	16.0288415	48.7917273
2985783229	16.0289184	48.7918801
2985783230	16.0290056	48.7920260
2985783231	16.0292114	48.7922997
2985783232	16.0293247	48.7924207
2985784933	16.0294732	48.7925648
2985784934	16.0297637	48.7927982
2985784935	16.0299083	48.7928960
2985784936	16.0300919	48.7930110
2985784937	16.0302599	48.7931020
2985784938	16.0304553	48.7931981
2985784939	16.0308552	48.7933637
2985784940	16.0310479	48.7934272
2985784941	16.0312641	48.7934941
2985784942	16.0317031	48.7935953
2985784943	16.0319076	48.7936305
2985784944	16.0321616	48.7936683
2985784945	16.0330728	48.7937538
2985784952	16.0492480	48.7949692
2985784953	16.0500331	48.7950532
2985784954	16.0503014	48.7950935
2985784955	16.0506309	48.7951535
2985784956	16.0511971	48.7952880
2985784957	16.0514539	48.7953638
2985784958	16.0517196	48.7954483
2985784959	16.0521944	48.7956303
2985784960	16.0524169	48.7957267
2985784961	16.0526557	48.7958457
2985784962	16.0528752	48.7959607
2985784963	16.0530932	48.7960876
2985784964	16.0536724	48.7964869
2985784965	16.0541577	48.7969216
2985784966	16.0543025	48.7970819
2985784967	16.0543382	48.7971230
2985784968	16.0544145	48.7972107
2985784969	16.0547011	48.7976130
2985784970	16.0548101	48.7978028
2985784971	16.0549012	48.7979847
2985784972	16.0549833	48.7981824
2985784973	16.0550490	48.7983692
2985784974	16.0551445	48.7987626
2985784975	16.0551729	48.7989809
2985784976	16.0551848	48.7991766
2985784977	16.0551624	48.7995867
2985784978	16.0551341	48.7997696
2985784979	16.0550893	48.7999742
2985784980	16.0549609	48.8003371
2985784981	16.0548922	48.8004944
2985784982	16.0547847	48.8007039
2985784983	16.0545533	48.8010618
2985784984	16.0544218	48.8012372
2985784985	16.0542622	48.8014227
2985784986	16.0541099	48.8015810
2985784987	16.0539292	48.8017482
2985784988	16.0535470	48.8020619
2985784989	16.0533589	48.8021947
2985784990	16.0531126	48.8023540
2985784991	16.0526005	48.8026460
2985784992	16.0523304	48.8027907
2985784995	16.0447428	48.8066942
2985784996	16.0446400	48.8067472
2985784999	16.0408926	48.8086736
2985785000	16.0402153	48.8090710
2985785001	16.0400520	48.8091829
2985785002	16.0397714	48.8094179
2985785003	16.0396385	48.8095467
2985785004	16.0395235	48.8096736
2985785005	16.0393220	48.8099518
2985785006	16.0392339	48.8100934
2985785007	16.0391563	48.8102458
2985785008	16.0390503	48.8105496
2985785009	16.0390129	48.8106961
2985785010	16.0389876	48.8108357
2985785011	16.0389786	48.8110009
2985785012	16.0389741	48.8111435
2985785013	16.0390174	48.8114532
2985785014	16.0390547	48.8116174
2985785015	16.0391085	48.8117747
2985785016	16.0392384	48.8120499
2985785017	16.0393265	48.8122004
2985785018	16.0394235	48.8123459
2985785020	16.0402163	48.8133074
2985785021	16.0403246	48.8134365
2985785024	16.0425042	48.8160364
2985785026	16.0430932	48.8167532
2985785027	16.0432530	48.8169656
2985785028	16.0435635	48.8174571
2985785029	16.0436680	48.8176488
2985785030	16.0437725	48.8178513
2985785031	16.0439607	48.8182937
2985785032	16.0440383	48.8185276
2985785033	16.0441085	48.8187498
2985785034	16.0441607	48.8189848
2985785035	16.0442040	48.8192148
2985785036	16.0442563	48.8196807
2985785037	16.0442712	48.8199235
2985785038	16.0442682	48.8201555
2985785039	16.0442040	48.8207984
2985785040	16.0441524	48.8210658
2985785041	16.0440905	48.8213135
2985785042	16.0439995	48.8216025
2985785043	16.0438009	48.8220881
2985785044	16.0436307	48.8224311
2985785045	16.0424944	48.8245432
2985785046	16.0417505	48.8259315
2985785047	16.0416423	48.8261771
2985785048	16.0415534	48.8264945
2985785049	16.0415176	48.8268474
2985785050	16.0415445	48.8271599
2985785051	16.0416293	48.8274587
2985785052	16.0417681	48.8277674
2985785053	16.0419553	48.8280527
2985785054	16.0421812	48.8283140
2985785055	16.0424599	48.8285608
2985785056	16.0426046	48.8286720
2985785059	16.0429709	48.8289034
2985785060	16.0431419	48.8289930
2985785061	16.0433077	48.8290716
2985785062	16.0435093	48.8291570
2985785063	16.0439020	48.8292940
2985785064	16.0441068	48.8293509
2985785065	16.0442810	48.8293947
2985785066	16.0447126	48.8294764
2985785067	16.0449810	48.8295166
2985785068	16.0461717	48.8296734
2985785069	16.0468440	48.8297722
2985785070	16.0470594	48.8298111
2985785071	16.0473022	48.8298618
2985785072	16.0477139	48.8299751
2985785073	16.0479134	48.8300432
2985785074	16.0481277	48.8301273
2985785075	16.0484803	48.8302920
2985785076	16.0486566	48.8303934
2985785077	16.0488276	48.8304991
2985785078	16.0491454	48.8307326
2985785079	16.0492732	48.8308500
2985785080	16.0494125	48.8309842
2985785081	16.0496321	48.8312524
2985785082	16.0497250	48.8313963
2985785083	16.0498031	48.8315325
2985785084	16.0499277	48.8318292
2985785085	16.0499741	48.8319869
2985785086	16.0500026	48.8321336
2985785087	16.0500216	48.8322892
2985785088	16.0500216	48.8324373
2985785089	16.0499910	48.8327507
2985785090	16.0499530	48.8329022
