,lat,lon
216,48.8096736,16.039523499999998
217,48.8095467,16.039638500000002
218,48.8094179,16.0397714
219,48.8093011,16.0399059
220,48.809182899999996,16.040052
221,48.809071,16.040215300000003
222,48.8088608,16.0405521
223,48.808673600000006,16.0408926
224,48.806747200000004,16.04464
225,48.806747200000004,16.04464
226,48.8066942,16.0447428
227,48.8066942,16.0447428
228,48.8027907,16.0523304
229,48.8027907,16.0523304
230,48.802646,16.0526005
231,48.8024826,16.0528948
232,48.802354,16.0531126
233,48.8021947,16.0533589
234,48.8020619,16.053547000000002
235,48.8018979,16.0537613
236,48.8017482,16.0539292
237,48.801581,16.0541099
238,48.8014227,16.0542622
239,48.8012372,16.0544218
240,48.8010618,16.0545533
241,48.800895399999995,16.054669
242,48.8007039,16.0547847
243,48.8004944,16.054892199999998
244,48.80033710000001,16.0549609
245,48.8001598,16.0550293
246,48.7999742,16.055089300000002
247,48.7997696,16.0551341
248,48.799586700000006,16.0551624
249,48.7993844,16.0551824
250,48.7991766,16.0551848
251,48.798980900000004,16.0551729
252,48.798762599999996,16.0551445
253,48.7985638,16.0551043
254,48.7983692,16.055049
255,48.798182399999995,16.0549833
256,48.7979847,16.0549012
257,48.7978028,16.0548101
258,48.797613,16.0547011
259,48.797409,16.054567499999997
260,48.7972107,16.0544145
261,48.797123,16.054338199999997
262,48.797123,16.054338199999997
263,48.797081899999995,16.0543025
264,48.796921600000005,16.054157699999998
265,48.796774400000004,16.0540054
266,48.7964869,16.0536724
267,48.796214,16.053293300000004
268,48.7960876,16.0530932
269,48.7959607,16.0528752
270,48.79584570000001,16.0526557
271,48.7957267,16.0524169
272,48.7956303,16.0521944
273,48.7955334,16.051957
274,48.7954483,16.0517196
275,48.7953638,16.0514539
276,48.795288,16.0511971
277,48.7952191,16.0509203
278,48.7951535,16.0506309
279,48.7950935,16.0503014
280,48.7950532,16.0500331
281,48.7950179,16.049744099999998
282,48.794969200000004,16.049248000000002
283,48.794969200000004,16.049248000000002
284,48.7937538,16.0330728
285,48.79369570000001,16.0324033
286,48.79366829999999,16.032161600000002
287,48.7936305,16.0319076
288,48.7935953,16.031703099999998
289,48.7935441,16.0314685
290,48.7934941,16.0312641
291,48.7934272,16.0310479
292,48.79336370000001,16.0308552
293,48.7932821,16.0306366
294,48.7932821,16.0306366
295,48.793198100000005,16.0304553
296,48.793102000000005,16.0302599
297,48.793011,16.0300919
298,48.792896,16.029908300000002
299,48.7927982,16.0297637
300,48.7926766,16.0296068
301,48.7925648,16.029473199999998
302,48.79242070000001,16.0293247
303,48.7922997,16.0292114
304,48.792156,16.0290959
305,48.792026,16.029005599999998
306,48.7918801,16.028918400000002
307,48.7917273,16.028841500000002
308,48.791583700000004,16.028778699999997
309,48.791388399999995,16.0287087
310,48.791164200000004,16.028640900000003
311,48.789319799999994,16.0281779
312,48.789163099999996,16.0281379
313,48.789163099999996,16.0281379
314,48.7878149,16.0278041
315,48.7878149,16.0278041
316,48.787687299999995,16.0277723
317,48.787687299999995,16.0277723
318,48.78302070000001,16.0265907
319,48.78302070000001,16.0265907
320,48.7827759,16.0265235
321,48.781055200000004,16.0260558
322,48.7805739,16.0259359
323,48.777805,16.0252448
324,48.777805,16.0252448
325,48.776752200000004,16.0250003
326,48.775615,16.0247315
327,48.7754347,16.024673800000002
328,48.7752766,16.024621300000003
329,48.7751185,16.024551199999998
330,48.774988799999996,16.0244854
331,48.7748518,16.024402300000002
332,48.7747049,16.0242967
333,48.7745598,16.024176399999998
334,48.7744347,16.0240544
335,48.7743185,16.0239364
336,48.7742065,16.0238035
337,48.7740877,16.0236439
338,48.773978,16.0234828
339,48.773878700000004,16.0233216
340,48.773778,16.023135800000002
341,48.7736006,16.0227436
342,48.773455600000005,16.022333800000002
343,48.7733443,16.0219117
344,48.7732602,16.021455
345,48.77321729999999,16.020990400000002
346,48.7732037,16.0205176
347,48.7732277,16.0200655
348,48.773286799999994,16.019605
349,48.773286799999994,16.019605
350,48.773366700000004,16.019160199999998
351,48.7736836,16.0177035
352,48.7737551,16.017324
353,48.773804,16.016964
354,48.773832,16.0166739
355,48.7738494,16.0163573
356,48.7738474,16.0161033
357,48.7738315,16.0157544
358,48.7738026,16.0154625
359,48.7737542,16.0151346
360,48.7737084,16.0149002
361,48.773658399999995,16.0146939
362,48.7736477,16.0146446
363,48.7736189,16.0145399
364,48.773602000000004,16.0144861
365,48.7735026,16.0141956
366,48.7733854,16.0139052
367,48.7732412,16.013614699999998
368,48.7730636,16.0133242
369,48.7730636,16.0133242
370,48.7728856,16.0130737
371,48.772704499999996,16.0128634
372,48.7725227,16.0126882
373,48.772320799999996,16.0125318
374,48.7721176,16.012402599999998
375,48.771825,16.0122479
376,48.7715546,16.0121239
377,48.77149420000001,16.0120962
378,48.7714535,16.0120775
379,48.770582399999995,16.011678
380,48.770067499999996,16.0114415
381,48.76963,16.0112348
382,48.76963,16.0112348
383,48.769350200000005,16.0110849
384,48.7691182,16.010949
385,48.7688365,16.0107611
386,48.7685683,16.0105635
387,48.767737,16.009921300000002
388,48.767606799999996,16.0098207
389,48.767606799999996,16.0098207
390,48.7671256,16.0094533
391,48.7667408,16.0091604
392,48.7665218,16.0090018
393,48.7665218,16.0090018
394,48.7651297,16.0080739
395,48.7641773,16.0074389
396,48.764053100000005,16.0073573
397,48.764053100000005,16.0073573
398,48.7634875,16.0069856
399,48.7634875,16.0069856
400,48.7633053,16.0068658
401,48.763099100000005,16.0067211
402,48.763099100000005,16.0067211
403,48.762295,16.0061855
404,48.762024200000006,16.0060051
405,48.7593768,16.0042415
406,48.7588895,16.0039199
407,48.75885,16.0038939
408,48.757285700000004,16.0028492
409,48.757246,16.0028234
410,48.7570499,16.0026958
411,48.7563467,16.0022243
412,48.756144,16.0020774
413,48.7559658,16.0019363
414,48.75571179999999,16.0017043
415,48.755487,16.0014537
416,48.755286100000006,16.0011989
417,48.7551091,16.0009351
418,48.7549463,16.000660500000002
419,48.7547649,16.0003065
420,48.7546289,15.9999881
421,48.754498600000005,15.999631099999998
422,48.7543706,15.9992068
423,48.7542924,15.9988744
424,48.754271,15.998783300000001
425,48.7542092,15.998426199999999
426,48.754166999999995,15.998135399999999
427,48.7541319,15.997734699999999
428,48.7541136,15.9973155
429,48.7541173,15.9968918
430,48.7541342,15.9966375
431,48.7541451,15.9964745
432,48.7541601,15.9963476
433,48.7542013,15.9959994
434,48.7542715,15.9956013
435,48.75437,15.995180300000001
436,48.7544806,15.994804
437,48.754624,15.994396100000001
438,48.754899,15.993696400000001
439,48.754964799999996,15.9935292
440,48.7550001,15.9934394
441,48.7555606,15.9920133
442,48.7558793,15.991188699999999
443,48.7560225,15.9907704
444,48.7561357,15.990362300000003
445,48.7562174,15.9899935
446,48.7562766,15.989642300000002
447,48.756321299999996,15.989285500000001
448,48.756344399999996,15.989001199999999
449,48.756364899999994,15.988616
450,48.7563679,15.9884715
451,48.75636970000001,15.988380599999998
452,48.75636970000001,15.988380599999998
453,48.7564556,15.984179500000002
454,48.756486200000005,15.9831459
455,48.756528700000004,15.9825038
456,48.756592700000006,15.9819497
457,48.756676899999995,15.9814225
458,48.7567797,15.9809125
459,48.7568885,15.9804695
460,48.756962,15.980213399999998
461,48.757003999999995,15.980066899999999
462,48.7570507,15.9799267
463,48.757133700000004,15.9796771
464,48.7572513,15.979346
465,48.7577386,15.978095800000002
466,48.757971399999995,15.977510699999998
467,48.7584393,15.9763191
468,48.7584876,15.9761962
469,48.7590281,15.9748197
470,48.7598641,15.972690900000002
471,48.7598863,15.9726344
472,48.759922700000004,15.9725419
473,48.76096870000001,15.9698782
474,48.7611115,15.9695146
475,48.7611554,15.9694027
476,48.761304200000005,15.968961499999999
477,48.7613967,15.9686387
478,48.7614632,15.9683479
479,48.761525799999994,15.9680277
480,48.761536,15.967959699999998
481,48.7615817,15.967656400000001
482,48.761616700000005,15.9673152
483,48.761631200000004,15.967077599999998
484,48.761641499999996,15.966775
485,48.761639100000004,15.966421799999999
486,48.761632399999996,15.9663025
487,48.761616100000005,15.9660128
488,48.7615823,15.965683499999999
489,48.761533899999996,15.9653497
490,48.7614833,15.965086499999998
491,48.761416499999996,15.9647815
492,48.761355200000004,15.9645559
493,48.7612982,15.9643636
494,48.7612867,15.964324900000001
495,48.761178799999996,15.964004899999999
496,48.761105,15.963824599999999
497,48.760983700000004,15.963548600000001
498,48.760983700000004,15.963548600000001
499,48.760904100000005,15.9633842
500,48.760797499999995,15.9631866
501,48.7606972,15.9630226
502,48.7606378,15.9629256
503,48.7605347,15.962776199999999
504,48.760380100000006,15.962574599999998
505,48.7601538,15.962322
506,48.759958000000005,15.9621388
507,48.7597381,15.961949800000003
508,48.7593798,15.9616729
509,48.759037400000004,15.961408300000002
510,48.758995299999995,15.961374800000002
511,48.758937,15.9613285
512,48.7585495,15.961020499999998
513,48.758435799999994,15.960931500000001
514,48.758435799999994,15.960931500000001
515,48.7580605,15.9606405
516,48.7580605,15.9606405
517,48.7575939,15.960278699999998
518,48.757535600000004,15.9602337
519,48.757378499999994,15.960112599999999
520,48.7568471,15.959702900000002
521,48.756807,15.959671900000002
522,48.756807,15.959671900000002
523,48.7560701,15.959099100000001
524,48.7537687,15.9573103
525,48.7537687,15.9573103
526,48.753568900000005,15.957154999999998
527,48.753568900000005,15.957154999999998
528,48.751427,15.955489199999999
529,48.750749799999994,15.954962599999998
530,48.750749799999994,15.954962599999998
531,48.75040870000001,15.954704800000002
532,48.75040870000001,15.954704800000002
533,48.7502618,15.9545848
534,48.7502095,15.9545421
535,48.7501825,15.954521100000001
536,48.7501519,15.9544973
537,48.7501247,15.954476800000002
538,48.7500114,15.954391699999999
539,48.7498529,15.954281400000001
540,48.749635999999995,15.954156
541,48.74946729999999,15.9540835
542,48.7492873,15.954025199999998
543,48.7491281,15.953989800000002
544,48.748954299999994,15.9539708
545,48.7487434,15.953968900000001
546,48.748566600000004,15.9539937
547,48.7484023,15.954031
548,48.748208399999996,15.954096799999999
549,48.7480217,15.954177599999998
550,48.7480217,15.954177599999998
551,48.747747,15.954324
552,48.7475867,15.9544164
553,48.7474048,15.954521300000001
554,48.7473479,15.9545541
555,48.7471206,15.954675400000001
556,48.746892100000004,15.9547794
557,48.746714600000004,15.9548405
558,48.7465604,15.954880599999997
559,48.746404299999995,15.9549073
560,48.746228,15.954916899999999
561,48.7460505,15.954912099999998
562,48.745942799999995,15.9548967
563,48.7458464,15.9548829
564,48.7456126,15.9548166
565,48.745465,15.954763199999999
566,48.745239,15.9546486
567,48.7450917,15.9545551
568,48.7449186,15.9544233
569,48.7447966,15.9543158
570,48.7447713,15.9542935
571,48.7445692,15.954077700000001
572,48.7445692,15.954077700000001
573,48.7443741,15.953827599999999
574,48.7442299,15.9536042
575,48.7440897,15.9533543
576,48.74390379999999,15.9529865
577,48.74381339999999,15.952793599999998
578,48.7431536,15.9513848
579,48.7431536,15.9513848
580,48.7428145,15.950671100000001
581,48.742778799999996,15.950595999999999
582,48.7426814,15.9504029
583,48.7426814,15.9504029
584,48.7425547,15.950169800000001
585,48.742419899999994,15.949937599999998
586,48.7421902,15.9495949
587,48.7421902,15.9495949
588,48.7419373,15.949267
589,48.7417566,15.9490655
590,48.7416537,15.9489577
591,48.7415398,15.9488435
592,48.7412844,15.9486169
593,48.7410724,15.9484519
594,48.7408759,15.948323499999999
595,48.7406598,15.948193900000001
596,48.7405274,15.948129999999999
597,48.740436700000004,15.948086300000002
598,48.740436700000004,15.948086300000002
599,48.7401559,15.9479734
600,48.7398405,15.9478807
601,48.7395654,15.9478307
602,48.7393087,15.947804999999999
603,48.7390807,15.947808199999999
604,48.7388969,15.947818
605,48.738853000000006,15.9478204
606,48.738763299999995,15.9478297
607,48.738763299999995,15.9478297
608,48.7385662,15.9478551
609,48.7382525,15.9479356
610,48.737913,15.948062400000001
611,48.737596,15.948218599999999
612,48.7373192,15.9483857
613,48.737004799999994,15.9486259
614,48.737004799999994,15.9486259
615,48.7367215,15.948867499999999
616,48.7357191,15.9498004
617,48.7356186,15.949893900000001
618,48.7344157,15.9510133
619,48.7326464,15.9526503
620,48.729736100000004,15.9553511
621,48.7293614,15.955698499999999
622,48.7279203,15.9570345
623,48.7279203,15.9570345
624,48.725938899999996,15.958871599999998
625,48.72479379999999,15.9599353
626,48.7231369,15.961469899999999
627,48.7220336,15.9624946
628,48.7216705,15.962818400000002
629,48.721611100000004,15.962871400000001
630,48.7212674,15.963224100000001
631,48.7210099,15.963502199999999
632,48.720690399999995,15.9638914
633,48.719283600000004,15.9657468
634,48.71824779999999,15.967111800000001
635,48.71824779999999,15.967111800000001
636,48.7175492,15.968025500000001
637,48.7172903,15.9683337
638,48.7171321,15.968504199999998
639,48.7170877,15.9685521
640,48.716878799999996,15.9687501
641,48.7166726,15.9689272
642,48.716401399999995,15.9691236
643,48.716043400000004,15.969327100000001
644,48.7152208,15.9697321
645,48.7137672,15.9704469
646,48.7125977,15.9710232
647,48.71242,15.971110500000002
648,48.7123697,15.971135199999999
649,48.7123229,15.9711582
650,48.71225,15.9711941
651,48.7119833,15.9713251
652,48.711636299999995,15.9714742
653,48.7114132,15.9715445
654,48.711167700000004,15.971592600000001
655,48.7109652,15.9716082
656,48.7107265,15.9715952
657,48.7104596,15.9715432
658,48.7102073,15.971453400000001
659,48.7099455,15.9713169
660,48.7097112,15.971155599999998
661,48.709489899999994,15.970962
662,48.7092623,15.9707172
663,48.7091095,15.970513
664,48.7089679,15.9702958
665,48.708814200000006,15.970020000000002
666,48.7086692,15.969706500000001
667,48.7085576,15.969404800000001
668,48.708463200000004,15.9690978
669,48.7083809,15.968741399999999
670,48.708325,15.968434400000001
671,48.708279499999996,15.9680897
672,48.708223700000005,15.9674667
673,48.708223700000005,15.9674667
674,48.7081403,15.966359400000002
675,48.708100099999996,15.965967000000001
676,48.7080451,15.9655663
677,48.7079851,15.9652698
678,48.7079027,15.964943300000002
679,48.7077859,15.9645921
680,48.7076838,15.964333199999999
681,48.7075619,15.964075699999999
682,48.707422799999996,15.963822
683,48.7072795,15.963599599999998
684,48.7072219,15.963521300000002
685,48.7072219,15.963521300000002
686,48.70706920000001,15.9633369
687,48.706913899999996,15.9631742
688,48.7066761,15.962957099999999
689,48.706428,15.9627763
690,48.7062031,15.9626462
691,48.7059894,15.9625473
692,48.7057027,15.962453699999998
693,48.705450299999995,15.962406900000001
694,48.7051911,15.962387300000001
695,48.70492670000001,15.9624017
696,48.704668299999994,15.9624524
697,48.7044279,15.9625247
698,48.7042159,15.962613699999999
699,48.7042159,15.962613699999999
700,48.703883700000006,15.9627893
701,48.7035549,15.962992199999999
702,48.7031766,15.963235800000001
703,48.7030922,15.963290099999998
704,48.702896200000005,15.9634146
705,48.7019849,15.963993300000002
706,48.7019279,15.9640295
707,48.7018183,15.9640991
708,48.7011101,15.9645495
709,48.7011101,15.9645495
710,48.7007556,15.964774900000002
711,48.7007556,15.964774900000002
712,48.700608,15.964854699999998
713,48.700412299999996,15.964979199999998
714,48.7002514,15.9650816
715,48.7002514,15.9650816
716,48.6995686,15.965515900000002
717,48.6995425,15.9655326
718,48.6994494,15.9655918
719,48.6994241,15.9656079
720,48.6992652,15.965709799999999
721,48.6992652,15.965709799999999
722,48.69922929999999,15.965731699999997
723,48.6991288,15.965793
724,48.6991288,15.965793
725,48.698426,15.9662217
726,48.698426,15.9662217
727,48.6983696,15.966253699999998
728,48.6978259,15.966568099999998
729,48.697708500000005,15.966636
730,48.6973826,15.966847199999998
731,48.6973826,15.966847199999998
732,48.6973162,15.966885999999999
733,48.6972071,15.9669497
734,48.696713700000004,15.967279000000001
735,48.696422600000005,15.9674622
736,48.695240500000004,15.968206099999998
737,48.6940368,15.9689717
738,48.6940368,15.9689717
739,48.692574799999996,15.9699049
740,48.6922542,15.9701112
741,48.6918452,15.970374300000001
742,48.6914807,15.9705986
743,48.69131779999999,15.970696100000001
744,48.691121,15.970809400000002
745,48.690843799999996,15.970931599999998
746,48.690600399999994,15.971006299999999
747,48.6903164,15.971070499999998
748,48.69011629999999,15.971091399999999
749,48.689967200000005,15.9710929
750,48.68976729999999,15.9710929
751,48.68976729999999,15.9710929
752,48.689132799999996,15.9710542
753,48.688694,15.9710237
754,48.6883531,15.970966
755,48.688154499999996,15.9709234
756,48.687956299999996,15.9708734
757,48.6877912,15.970823199999998
758,48.6876268,15.9707687
759,48.6875138,15.970726500000001
760,48.6873451,15.970656900000002
761,48.687296200000006,15.970636800000001
762,48.687157899999995,15.9705701
763,48.687157899999995,15.9705701
764,48.6870863,15.9705356
765,48.6869784,15.970483600000001
766,48.686653899999996,15.9703095
767,48.686458,15.9701845
768,48.6862784,15.9700625
769,48.6859511,15.969814600000001
770,48.6856287,15.9695473
771,48.6852814,15.9692175
772,48.6850864,15.969006900000002
773,48.684818799999995,15.9687022
774,48.684543700000006,15.9683514
775,48.684303799999995,15.968022199999998
776,48.6840896,15.967689499999999
777,48.6840896,15.967689499999999
778,48.683843599999996,15.9672867
779,48.683597999999996,15.966826699999999
780,48.683451700000006,15.9665378
781,48.6833276,15.9662633
782,48.6831972,15.9659583
783,48.6830175,15.9654917
784,48.682598799999994,15.9642799
785,48.6823489,15.963556699999998
786,48.6823287,15.963498300000001
787,48.6817949,15.961936300000001
788,48.6817949,15.961936300000001
789,48.6816994,15.961665
790,48.6815145,15.9611394
791,48.6815004,15.9610994
792,48.6814894,15.9610682
793,48.6814807,15.9610435
794,48.6814482,15.9609574
795,48.6814482,15.9609574
796,48.6813844,15.960792800000002
797,48.6812776,15.9605396
798,48.681180499999996,15.960336600000002
799,48.6809917,15.960009099999999
800,48.6808586,15.9598045
801,48.680689,15.959583499999999
802,48.6805599,15.9594297
803,48.6803696,15.9592371
804,48.6801625,15.9590549
805,48.6799377,15.9588981
806,48.6796843,15.9587487
807,48.6794476,15.9586487
808,48.67923270000001,15.958582999999999
809,48.6789773,15.958532199999999
810,48.6789773,15.958532199999999
811,48.6787475,15.958511300000001
812,48.6784695,15.958523199999998
813,48.6782486,15.9585561
814,48.6780524,15.958606900000001
815,48.6778374,15.9586845
816,48.677641200000004,15.958774100000001
817,48.6774602,15.9588785
818,48.6773027,15.9589845
819,48.6771156,15.959131
820,48.6769302,15.959304300000001
821,48.6767439,15.959501399999999
822,48.6765743,15.959710500000002
823,48.67641939999999,15.9599315
824,48.6762842,15.9601564
825,48.6762686,15.960182399999999
826,48.6762104,15.9602884
827,48.6762104,15.9602884
828,48.676185600000004,15.960335800000001
829,48.6761049,15.96049
830,48.6759698,15.9608021
831,48.6759698,15.9608021
832,48.675870200000006,15.961078400000002
833,48.675870200000006,15.961078400000002
834,48.675823799999996,15.9612247
835,48.6757659,15.961431
836,48.675751899999995,15.9614807
837,48.675735100000004,15.9615405
838,48.675661100000006,15.9618042
839,48.6752302,15.9635185
840,48.6748498,15.9650285
841,48.6748498,15.9650285
842,48.6747515,15.9654655
843,48.6746131,15.966137400000001
844,48.674489,15.9668318
845,48.6743468,15.9676059
846,48.6742082,15.9683726
847,48.6741534,15.968677
848,48.674110299999995,15.9689163
849,48.674037799999994,15.9693184
850,48.674037799999994,15.9693184
851,48.673724299999996,15.9710454
852,48.6737175,15.971083100000001
853,48.6736984,15.971189
854,48.6736984,15.971189
855,48.6730919,15.974504000000001
856,48.6729394,15.975337900000001
857,48.672781799999996,15.976026999999998
858,48.672634,15.9765703
859,48.672412,15.977256599999999
860,48.6722378,15.9777191
861,48.672011499999996,15.9782606
862,48.672011499999996,15.9782606
863,48.6708622,15.9808054
864,48.6706518,15.9812669
865,48.6704089,15.9818065
866,48.6702511,15.982154800000002
867,48.670232399999996,15.982196
868,48.670128600000005,15.982425099999999
869,48.6699348,15.9828987
870,48.669823799999996,15.983224700000001
871,48.6697434,15.9834968
872,48.6696723,15.9838163
873,48.669618299999996,15.9841451
874,48.6695815,15.984450699999998
875,48.669563700000005,15.9847971
876,48.6695631,15.9851769
877,48.6695791,15.985463000000001
878,48.669607299999996,15.985726699999999
879,48.66965510000001,15.9860407
880,48.669719,15.9863423
881,48.66978579999999,15.9865951
882,48.669875899999994,15.986878400000002
883,48.6699863,15.9871626
884,48.67007279999999,15.9873576
885,48.670190600000005,15.987578699999998
886,48.6703422,15.987831900000002
887,48.6703422,15.987831900000002
888,48.6703943,15.9879089
889,48.6705493,15.9881208
890,48.6707086,15.988318900000001
891,48.6709376,15.9885821
892,48.6713797,15.9890636
893,48.6723597,15.990140400000001
894,48.672589200000004,15.9904249
895,48.672752200000005,15.9906559
896,48.67290139999999,15.990908300000001
897,48.6730069,15.9911085
898,48.6731223,15.991362099999998
899,48.6732446,15.991685
900,48.6732446,15.991685
901,48.6733325,15.9919821
902,48.673410600000004,15.992304999999998
903,48.6734621,15.9925902
904,48.67350510000001,15.992927800000002
905,48.67352929999999,15.9932616
906,48.6735328,15.993615599999998
907,48.6735172,15.993959599999998
908,48.6734833,15.994298
909,48.6734275,15.994644699999998
910,48.6733593,15.9949629
911,48.673253700000004,15.9953712
912,48.6732232,15.995463599999999
913,48.6732039,15.9955354
914,48.673188399999994,15.995593099999999
915,48.673154600000004,15.9957082
916,48.672904200000005,15.9965598
917,48.6721956,15.9989546
918,48.671718299999995,16.0005615
919,48.6714779,16.0013696
920,48.6713016,16.0019804
921,48.671149,16.002570199999997
922,48.67101629999999,16.0031636
923,48.6709267,16.0036222
924,48.6708492,16.0040835
925,48.6707902,16.0044792
926,48.6707777,16.0045632
